id,ttm_ason,mcap,ev,pe,pbv,divyield,eps,book_value,roa_ttm,roe_ttm,roce_ttm,ebit_ttm,ebitda_ttm,ev_sales_ttm,ev_ebitda_ttm,net_income_margin_ttm,gross_income_margin_ttm,asset_turnover_ttm,current_ratio_ttm,debt_equity_ttm,sales_total_assets_ttm,net_debt_ebitda_ttm,ebitda_margin_ttm,total_share_holders_equity_ttm,short_term_debt_ttm,long_term_debt_ttm,shares_outstanding,eps_diluted,net_sales,net_profit,annual_dividend,cogs,peg_ratio_ttm,dividend_payout_ttm,company_id
32749,202409,21.7,24.06227,68.68,4.37,0,0.65,10.2122016,0.4480955937266617,7.8109,8.6639,0.37,0.5,4.455975925925926,48.12454,1.111111111111111,1.8518518518518516,0.4032860343539955,2.1698,0.846,0.4032860343539955,6.82,9.25925925925926,4.029999999999999,3.29,0.13,4860000,0.65,5.4,0.06,0,1.75,-0.5268633451666871,0,26322
32752,202409,26.41,30.9908,10.26,1.94,2.22,8.79,46.4378415,7.762413576367064,21.7555,24.4356,4.359999999999999,4.5200000000000005,0.5928984120910656,6.856371681415928,4.7254639372489,7.078630189401188,1.6426775612822122,1.9955,0.5442,1.6426775612822122,1.0132743362831858,8.647407690836046,13.6,1.33,6.07,2928000,8.79,52.269999999999996,2.4699999999999998,0.586,7.960000000000001,0.23381414949011425,0.22753128555176338,26778
32754,202409,75.04,124.17,0,3.53,0,0,3.7561972,-10.673169171730095,-62.8531,-7.6185,-5.799999999999997,1.3800000000000012,0.5132052076875387,89.97826086956513,-5.517668939863609,-2.550113659847076,1.9343620083146786,1.8306,2.5749,1.9343620083146786,33.75362318840577,0.5703657780533173,21.239999999999995,37.22,17.47,56552074,0,241.95,-13.350000000000001,0,173.3,0,0,26867
32762,202409,112.3,112.1353,22.27,0.35,0,9.68,612.5872961,1.2317974485937997,1.5807,2.1068,6.739999999999999,6.739999999999999,15.215101763907734,16.637284866468846,68.52103120759838,91.45183175033921,0.017976925140863964,0,0,0.017976925140863964,-0.023738872403560835,91.45183175033921,319.08,0,0,5208681,9.68,7.37,5.050000000000001,0,0.52,0.2779679754644983,0,27750
32800,202409,412.64,430.5648,26.93,3.25,0,8.12,67.3588622,6.841868486166304,13.5002,18.474,33.17,37.57,1.8817569162186967,11.460335373968592,7.976049997814781,12.329006599361916,0.8578016045587463,2.1753,0.3151,0.8578016045587463,0.5067873303167421,16.41973689961103,135.24,31.69,10.92,18867808,8.12,228.81,18.25,0,25.53,1.1142427006075561,0,38643
32802,202409,171.58,273.15,0,1.01,0,0,37.1156353,-8.809416220170851,-25.6372,-5.5458,-17.930000000000003,3.3400000000000016,0.7234611717342938,81.78143712574845,-10.843309672634813,-5.029664159338912,0.8124287220536656,2.7184,0.8311,0.8124287220536656,30.410179640718546,0.8846276088568708,159.69,107.31,25.41,45718830,0,377.56,-40.94,0,22.26,0,0,38700
32803,202409,246.94,231.2784,9.59,1.24,0,14.53,112.8158941,12.328767123287673,12.8798,17.2138,34.66,35.870000000000005,1.6146216140742808,6.447683300808475,17.969840826584754,24.923205808433398,0.6860810422454259,34.3483,0.0071,0.6860810422454259,-0.4365765263451351,25.041887740854513,199.85,1.42,0,17714800,14.53,143.24,25.740000000000002,0,78.17000000000002,0.33457592762833116,0,39068
32804,202409,68.84,64.7,0,1.68,0,0,35.5147876,-0.15111446921042704,-0.6313,-1.8917,-0.53,1.85,6.912393162393162,34.972972972972975,-0.8547008547008553,18.48290598290598,0.1768039289761995,3.3367,0.0241,0.1768039289761995,-2.2432432432432434,19.764957264957264,41.09,0.15,0.83,11569918,0,9.360000000000001,-0.08000000000000007,0,2.88,0,0,39082
32805,202409,666.36,689.5117,24.68,2.83,0,7.34,64.0250593,8.227481799628379,11.4681,14.6964,38.97,46.29,1.3040903674843494,14.89547850507669,5.108467459762071,8.376676186333288,1.6105577385847878,3.3046,0.126,1.6105577385847878,0.5003240440699936,8.754941085241995,235.51,27.23,2.44,36784800,7.34,528.73,27.01,0,418.39000000000004,-1.687866282540426,0,39936
32806,202409,38.04,38.858,152.31,1.16,0,0.16,21.0847912,0.7080147267063156,0.7645,1.4286,0.48999999999999994,0.71,3.3848432055749127,54.72957746478873,2.1777003484320563,4.965156794425087,0.32512036250354004,215.7607,0.0683,0.32512036250354004,0.8591549295774646,6.1846689895470375,32.91,0.17,2.07,15609225,0.16,11.48,0.25000000000000006,0,0.33,-0.49429900475984423,0,40291
32807,202409,10.78,14.0481,38.46,2.22,0,0.91,15.7814935,2.8225806451612905,5.7713,8.6617,0.7500000000000001,1.49,0.6711944577161969,9.428255033557047,1.3377926421404684,5.351170568561872,2.1098790322580645,7.1574,0.7804,2.1098790322580645,2.187919463087248,7.118967988533206,4.86,2.67,1.12,3081295,0.91,20.93,0.28,0,14.900000000000002,0.5116062520784834,0,40409
32817,202409,0,NULL,0,0,0,0.05,238.2255089,0.016977516916882925,0.0189,0.0175,0.15,0.15,NULL,NULL,13.999999999999998,15,0.001212679779777352,402.6999,0,0.001212679779777352,-0.6,15,707.5500000000001,0,0,29700995,0.05,1,0.13999999999999999,0,0.06,0,0,42583
32820,202409,17.67,17.54291,0,0.76,0,0,1.2233075,-0.2965758964680506,-0.4629,-0.3435,-0.07999999999999999,0.01999999999999999,37.32534042553191,877.1455000000004,-23.404255319148934,2.1276595744680873,0.012671879212725801,0.3152,0.0422,0.012671879212725801,-6.500000000000009,4.255319148936168,23.240000000000002,0.11,0.87,189960000,0,0.47,-0.10999999999999999,0,0.33,0,0,43396
32830,202409,656.45,978.2843,52.63,2.48,0,3.82,81.0214726,1.6559900055819885,4.7145,9.3996,68.55000000000001,73.9,5.72531339614912,13.237947225981054,7.292093404342481,11.148826593316556,0.22709391031604692,32.0977,1.7182,0.22709391031604692,4.355074424898511,43.24925381869257,264.53,454.53,0,32650900,3.82,170.87,12.459999999999999,0,61.59,0.04247461134855583,0,44424
32833,202409,73.77,75.4454,31,1.27,0,0.05,1.2221477,16.579144786196547,21.9965,26.5586,3.11,3.11,1.8866066516629159,24.258971061093252,5.526381595398849,7.7769442360590135,3,5.0615,0.1681,3,0.5369774919614149,7.7769442360590135,10.01,1.56,0.12,475941600,0.05,39.99,2.21,0,0.04,0.13098670525458986,0,45703
32834,202409,158.57,197.9636,45.75,1.77,0.66,1.66,43.0061562,2.786689889082409,5.6381,9.6169,9.05,9.82,1.9670468998410175,20.159226069246436,3.0206677265500796,4.709856915739269,0.9225410211751764,6.1375,0.7331,0.9225410211751764,2.9531568228105907,9.757551669316374,54.03999999999999,33.07,6.54,20878499,1.66,100.64,3.04,1.0019999999999998,51.92,32.17409948542028,0.30120481927710846,45849
32846,202409,107.75,157.7455,0,3.01,0,0,33.1526272,-0.7740825688073395,-2.2642,3.3071,2.97,8.620000000000001,1.8223833179297595,18.299941995359625,-0.9357670979667283,5.487523105360443,0.827217125382263,4.6448,1.4534,0.827217125382263,5.800464037122969,9.95841035120148,35.769999999999996,25.15,26.85,10791000,0,86.56,-0.81,0,66.92999999999999,0,0,65431
32854,202409,25.25,28.8121,33,0.64,0,0.03,1.5583843,1.6441821247892077,1.9799,6.1194,2.8499999999999996,2.8499999999999996,720.3025,10.109508771929827,1950,6425,0.0008431703204047218,6.0418,0.1678,0.0008431703204047218,1.2526315789473685,7124.999999999998,39.74,0,6.67,255000000,0.03,0.04,0.78,0,0.02,-0.3212671698528429,0,66224
32864,202409,5.55,49.8192,20.56,1.39,0,0.09,1.3354548,0.5463375151760421,6.777,0.5498,0.27,0.3,54.746373626373625,166.06400000000002,29.67032967032967,32.967032967032964,0.018413597733711047,81.6725,11.3133,0.018413597733711047,148.66666666666669,32.967032967032964,4.01,0,45.34,30010000,0.09,0.91,0.27,0,0.6100000000000001,-0.03738181818181817,0,67980
32869,202409,82.68,79.6303,68.9,3.37,0,0.82,16.7601315,-14.150217892847989,-24.8313,-18.0505,-5,-3.01,0.8363648776389034,-26.45524916943522,-5.79771032454574,-3.9071526100199554,2.4406562419892337,2.6004,0.2461,2.4406562419892337,1.654485049833887,-3.1614326226236735,22.23,5.47,0,14633887,0.82,95.21000000000001,-5.52,0,14.82,7.604856512141269,0,68822
32876,202409,782.97,887.0229,164.84,1.59,1,1.52,157.740928,0.7295787221597992,0.9633,2.5589,15.57,27.490000000000002,1.275833009708738,32.26711167697344,0.6817691477885652,2.594750089895721,1.0701257522818575,11.6598,0.2324,1.0701257522818575,3.7850127319025098,3.953973390866595,492.94,107.75,6.83,31250000,1.52,695.25,4.74,6.25,562.77,-2.3621556973564264,1.3157894736842106,70330
32881,202409,38.78,42.4991,38.3,2.36,0,1.44,23.3313424,5.88235294117647,7.6233,13.3593,3.05,3.33,0.49337241699558854,12.762492492492491,1.75296029719062,2.728117018806594,3.3556680950525903,8.0415,0.1544,3.3556680950525903,0.7537537537537536,3.8657998606918973,19.75,1.91,1.14,7032000,1.44,86.14,1.51,0,76.83,-10.672770700636908,0,71081
32885,202409,259.96,278.0266,63.53,9.22,0,0.17,1.1712096,6.013276064037486,10.5017,13.5716,5.959999999999999,7.470000000000001,6.28734961555857,37.21908969210173,6.965174129353234,12.867480777928538,0.8633346349082389,4.5617,0.4953,0.8633346349082389,1.9290495314591696,16.89280868385346,29.3,8.54,5.97,240705000,0.17,44.22,3.08,0,34.910000000000004,-9.44641705481909,0,71594
32886,202409,344.77,405.9691,17.7,2.78,0,18.55,118.3078095,8.976602800294769,15.6821,17.2389,34.68,43.04,1.2524498673412725,9.432367565055763,6.012833960634294,11.060035787005615,1.4929071481208547,10.7836,0.5458,1.4929071481208547,1.4219330855018586,13.27821311778861,124.22,59.61,8.19,10500000,18.55,324.14,19.490000000000002,0,216.04999999999998,2.9931310344827615,0,71647
32893,202409,1217.41,1197.0069,42.94,9.27,0.12,28.34,131.2829463,13.88888888888889,21.5905,28.7095,38.56999999999999,43.599999999999994,4.625219860896445,27.454286697247714,10.954404945904173,16.707882534775887,1.2678816382520086,2.2105,0.0229,1.2678816382520086,-0.07339449541284405,16.84698608964451,131.32999999999998,0.32,2.68,10004160,28.34,258.8,28.35,1.5,196.23,0.46211619047619024,0.0529287226534933,71778
32895,202409,266.36,278.7457,15.9,4.78,0,0.97,3.2281735,18.619153674832962,29.9774,32.963,22.75,25.679999999999996,5.47849253144654,10.854583333333334,32.861635220125784,47.64150943396226,0.5665924276169265,4.7887,0.2385,0.5665924276169265,0.4824766355140187,50.471698113207545,55.760000000000005,9.37,3.94,172736551,0.97,50.88,16.72,0,2.4699999999999998,0.002279260376315681,0,71792
32897,202409,45.3,43.2232,41.34,1.91,0,0.83,18.0105149,2.9555384219994867,4.8154,6.4711,1.54,1.5499999999999998,2.2881524616199047,27.88593548387097,6.087877183695077,8.152461619904711,0.48547931123104604,2.5219,0,0.48547931123104604,-0.9548387096774195,8.205399682371624,23.88,0,0,13203396,0.83,18.89,1.1500000000000001,0,0.05,0.015665024630541875,0,71827
32898,202409,174.21,181.6507,158.39,3.03,0,0.62,32.3904659,1.8459915611814344,2.3911,4.5821,3.0599999999999996,4.3,5.623860681114552,42.2443488372093,4.3343653250774,9.380804953560373,0.42589662447257376,5.2463,0.1463,0.42589662447257376,1.8720930232558142,13.312693498452013,58.33,8.05,0.48,17740140,0.62,32.3,1.4,0,23.779999999999998,14.131339218632606,0,72149
32906,202409,15.31,24.7034,79.05,0.79,0,0.19,19.079949,0.585746827204686,4.291,3.3899,0.27,0.29000000000000004,0.9810722795869737,85.18413793103447,0.714853057982526,1.151707704527403,0.8193947282785551,21.6893,0.4944,0.8193947282785551,32.41379310344827,1.151707704527403,19.45,0,9.62,10194000,0.19,25.18,0.18000000000000002,0,0.4,-0.9313782343357356,0,72510
32911,202409,452.92,483.9859,38.74,5,0,2.35,18.2036888,5.821379960213589,14.778,19.911,20.689999999999998,24.34,2.85840952043468,19.8843837304848,6.567446255610678,11.156390266950151,0.886399329913098,2.5411,0.3475,0.886399329913098,0.7908792111750206,14.375147649421216,85.62,29.75,0,49744628,2.35,169.32,11.12,0,160.81999999999996,-0.6781136859302169,0,73120
32914,202409,207.47,217.9489,39.25,6.66,0,5.27,31.0804862,8.445083014048532,16.9677,15.4378,8.02,9.66,1.6266057168445407,22.561997929606626,3.9480558250615716,6.530338084931711,2.1390485312899106,4.3625,0.3649,2.1390485312899106,1.0848861283643891,7.209493245764609,31.17,9.19,2.19,10029892,5.27,133.99,5.29,0,102.07,0.9761942459806972,0,73277
32915,202409,2237.26,2287.5755,189.72,24.8,0.12,0.88,6.7314638,4.296732882194572,13.1026,16.3433,23.03,29.449999999999996,3.0444582706716883,77.67658743633278,1.5717536831738512,3.1262060980316484,2.7337189842101433,1.6351,0.5617,2.7337189842101433,1.708319185059423,3.9194027069830577,90.21000000000001,42.11,8.56,134008000,0.88,751.39,11.81,2.68,701.11,0.1221211381959228,2.272727272727273,73291
32916,202409,17.41,30.9516,11.41,0.78,0,1.52,22.3116167,3.947026746299662,6.8113,8.1012,2.99,3.04,0.2980414058738565,10.181447368421052,1.4636494944631682,1.7621569571497353,2.6967021552843415,29.6392,0.646,2.6967021552843415,4.453947368421053,2.9272989889263363,22.4,14.47,0,10037512,1.52,103.85,1.52,0,1.59,-0.7497809579439249,0,73300
32925,202409,502.85,521.8823,72.22,3.88,0.04,1.71,31.8452238,11.089926914521769,19.4872,20.623,11.470000000000002,17.65,7.163792724776939,29.568402266288953,9.581331503088538,20.63143445435827,1.157451541150302,5.5929,0.5546,1.157451541150302,1.0787535410764872,24.227865477007548,35.8,12.8,7.06,40716879,1.71,72.85,6.98,0,42.57000000000001,0.5452856841999714,0.11695906432748539,74696
32927,202409,1379.69,1423.8817,32.89,4.63,0.71,32.22,228.7889902,10.963594072602774,14.0834,17.536,60.019999999999996,70.19,2.327516836667974,20.286104858241913,6.857264286648358,10.91604550804237,1.598829156103808,8.0238,0.1488,1.598829156103808,0.6295768628009688,11.473453641951092,297.9,44.32,0,13020902,32.22,611.76,41.949999999999996,0,527.1500000000001,0.726726261701978,0.23277467411545624,74862
32930,202409,771.08,896.2801,28.73,5.03,0,10.99,62.796546,6.689557912808879,27.759,25.2404,71.12,84.1,1.219578043569961,10.657313912009512,4.453606564069069,7.724755412227348,1.502054080569011,1.603,1.3637,1.502054080569011,1.906777645659929,11.44357812521261,117.88999999999999,99.53,61.24,24420696,10.99,734.91,32.73,0,626.3100000000001,0.3386259471599771,0,75307
32931,202409,11877.75,17662.31,0,0.83,0,0,48.9511268,-8.86356328450603,-17.9277,-13.054,-3023.3299999999995,-2066.0099999999998,2.7960673374662015,-8.548995406605004,-40.714027900025954,-42.26765281374864,0.21770293291223045,1.1235,0.454,0.21770293291223045,-2.7998702813635945,-32.70638483798861,14345.650000000001,2990.14,3523.08,2930605850,0,6316.84,-2571.8399999999997,0,7111.39,0,0,75761
32934,202409,172.97,171.7342,50.46,5.6,0.44,2.27,20.4627815,5.910788837618107,8.2906,10.7711,4.21,5.41,4.730969696969697,31.743844731977816,7.41046831955923,13.360881542699724,0.7976268951878708,3.9832,0.2024,0.7976268951878708,0.920517560073937,14.903581267217634,32.53,5.37,1.22,15100000,2.27,36.3,2.6900000000000004,0.755,12.35,-3.0395808295471207,0,76315
32944,202409,113.42,107.63533,33.18,2.01,2.31,2.97,48.917484,6.559790610175035,7.0037,8.9525,5.14,5.68,5.379076961519241,18.94988204225352,20.039980009995002,28.385807096451778,0.3273351873057418,18.1588,0.0023,0.3273351873057418,-6.68838028169014,28.385807096451778,57.26,0.13,0,11508800,2.97,20.009999999999998,4.01,0,11.870000000000001,0,0,76989
32946,202409,450.85,467.2443,0,45.51,0,0,1.9832634,1.3823262364037283,3.8933,5.2179,12.3,19.29,4.533711430234814,24.222099533437017,7.238501843586261,16.543760915971276,0.19096855485759817,4.3657,0.2323,0.19096855485759817,4.500259201658892,18.7172520861634,382.33,55.31,33.49,49950460,0,103.06,7.46,0,50.07,0,0,77048
32952,202409,246.19,284.8883,71.04,4.68,0,1.82,27.6258403,-2.570579494799406,0,0,-1.1400000000000001,-1.1,30.73228694714132,-258.98936363636363,-18.66235167206041,-24.271844660194176,0.13774145616641903,14.6163,0.3517,0.13774145616641903,8.31818181818182,-11.866235167206042,46.43,6.72,9.61,19040000,1.82,9.27,-1.73,0,1.78,0,0,77825
32954,202409,166.52,146.3337,107.42,7.85,0.36,2.56,35.0142027,11.61137440758294,31.4755,36.5978,5.359999999999999,6.94,4.960464406779661,21.085547550432274,16.610169491525426,23.457627118644066,0.6990521327014217,1.49,0,0.6990521327014217,-3.4207492795389043,23.52542372881356,22.919999999999998,0,0,6055200,2.56,29.5,4.9,0.606,6.18,-0.37732838217583303,0.390625,77878
32962,202409,27.99,31.6272,22.66,0.72,0,0.64,20.2427901,1.1895770392749245,1.549,3.3973,1.68,1.7800000000000002,0.8122033898305084,17.768089887640446,1.6178736517719572,2.2855675398048283,0.7352719033232628,12.7675,0.2177,0.7352719033232628,4.8876404494382015,4.571135079609657,40.650000000000006,8.2,0.66,19303920,0.64,38.94,0.6300000000000001,0,24.009999999999998,-0.39175005900401233,0,78513
32965,202409,55.55,68.6119,12.51,1.9,0,5.76,37.9438392,4.539800995024875,9.6501,8.0783,4.84,5.14,1.2860712277413309,13.348618677042804,5.473289597000937,8.153701968134957,0.8294465174129354,12.7655,0.9873,0.8294465174129354,4.53307392996109,9.634489222118086,30.19,15.74,14.07,7710000,5.76,53.35,2.92,0,40.93,2.280355905784547,0,78825
32975,202409,1104.67,1282.8697,1019.57,1.48,0,0.23,158.2413628,0.38678793681187174,0.6313,0.843,2.79,4.4,171.50664438502673,291.5612954545454,27.00534759358289,57.88770053475937,0.014322642412637625,53.5882,0.0178,0.014322642412637625,-0.5136363636363636,58.82352941176472,505.39,0,9,47107500,0.23,7.4799999999999995,2.02,0,0.94,0,0,91900
32977,202409,73.14,99.2665,11.91,1.24,0,3.76,36.1157341,5.877084965856935,8.546,10.7316,8.44,10.239999999999998,0.5393159839182875,9.693994140625001,2.8523307617081386,4.628925350429207,2.0604500167916715,4.997,0.1559,2.0604500167916715,0.9277343750000001,5.56340323807454,61.37,9.57,0,16326403,3.76,184.06,5.25,0,165.18,0,0,91980
32979,202409,272,251.9478,44.12,3.49,0,2.56,32.3467612,5.6987917419845875,9.8183,11.1066,9.17,12.030000000000001,1.840916264796142,20.943291770573563,4.376735349992693,8.139704807832821,1.3020645038531065,3.4114,0.3527,1.3020645038531065,-0.21529509559434773,8.790004384042087,61,17.77,3.74,24081879,2.56,136.86,5.99,0,111.99000000000001,0,0,92015
32981,202409,90.64,93.5847,34.09,3.65,0,3.45,32.2021984,-10.21355617455896,-16.1815,-2.5768,-0.7600000000000002,0.45999999999999996,6.230672436750999,203.44500000000002,-21.970705725699066,-15.312916111850866,0.46487155679356235,9.0561,0.4613,0.46487155679356235,11.826086956521737,3.062583222370173,20.4,6.27,3.13,7707480,3.45,15.02,-3.3,0,8.67,0,0,92232
32983,202409,89.84,98.6071,16.19,1.17,0,2.85,39.3251565,5.840593739916102,8.341,8.8969,7.539999999999999,8.96,2.276774416993766,11.005256696428571,12.53752020318633,18.586931424613255,0.4658491986662365,6.5211,0.3005,0.4658491986662365,2.184151785714285,20.688062803047796,65.16,6.72,12.86,19467995,2.85,43.31,5.43,0,28.41,0,0,92290
32986,202409,136.42,191.1589,14.69,1.55,0,6.47,61.321299,4.207077326343381,10.3996,8.7583,17.37,23.009999999999998,2.16880984796914,8.307644502390266,10.92579986385296,21.613342409802588,0.3850589777195282,1.4631,1.1426,0.3850589777195282,4.231203824424164,26.106194690265482,92.55999999999999,8.32,97.45,14352618,6.47,88.14,9.629999999999999,0,57.61,0,0,92472
32987,202409,675.85,666.2003,28.96,8.76,0.27,6.29,20.794254,27.39758187580702,30.2603,41.4096,31.950000000000003,33.21,7.168068646438562,20.060231857874133,25.112976113621695,35.732730794060686,1.0909731189106702,6.1906,0,1.0909731189106702,-0.29057512797350193,35.732730794060686,77.15,0,0,37104000,6.29,92.94,23.34,1.855,50.20000000000001,0,0.0794912559618442,92547
32989,202409,141.75,164.0127,15.84,1.91,0,4.93,40.8107066,8.077893977641544,18.1446,21.4274,13.58,14.94,1.5194802668148972,10.978092369477912,8.300907911802854,12.645914396887159,0.9731337901190047,8.1436,0.307,0.9731337901190047,1.3601070950468541,13.841022790439133,75.83,20,3.28,18149600,4.93,107.94,8.96,0,98.28000000000002,0,0,92649
32993,202409,1118.28,1139.6073,77.61,6.32,0,5.81,71.3676868,11.194165907019142,13.4998,18.5278,37.379999999999995,39.15,5.134753987564206,29.108743295019156,11.066053888438317,16.008831215643866,1.0115770282588878,7.9628,0.1096,1.0115770282588878,0.4988505747126437,17.63990267639903,181.91000000000003,8.23,11.7,24801000,5.81,221.94,24.56,0,229.25999999999996,0,0,92760
32996,202409,237.54,284.1766,18.82,2.97,0,5.52,35.0344811,13.98414169498507,17.2126,24.9,20.6,21.75,1.1601412533170035,13.0655908045977,5.543988569095734,7.875076546233925,2.522397281433426,6.3496,0.0492,2.522397281433426,0.12229885057471265,8.879363135333742,78.88,3.88,0,22862547,5.52,244.95,13.58,0,10.620000000000001,0,0,92837
33000,202409,148.27,149.7858,35.4,6.11,0,7.95,46.0708922,6.61850839515814,24.0884,26.2819,9.51,10.56,0.7743669544538075,14.184261363636363,3.50514397973427,5.283565113994727,1.8882272549785242,1.5159,0.2851,1.8882272549785242,0.3683712121212121,5.459339295869307,28.15,8.03,0,5269013,7.95,193.43,6.779999999999999,0,1.15,0,0,92903
33003,202409,103.28,120.6196,18.55,1.33,0,2.45,34.2815992,1.4814036562303003,0,0,3.49,4.32,3.1650380477564943,27.921203703703704,3.699816321175544,7.425872474416165,0.4003992435385585,10.2447,0.1334,0.4003992435385585,-3.7685185185185186,11.335607452112308,76.32,3.25,6.93,22723448,2.45,38.11,1.41,0,32.09,0,0,93017
